trddy,mkt_rf,smb,hml,umd,rmw,cma,rf,smb_equal,hml_equal,umd_equal,rmw_equal,cma_equal
2020-10-09,0.0252569367,0.0077547832,-0.004354094,0.0111338926,-0.005057026,0.002799596,0.000041,0.0031065937,-0.004488815,0.010832525,-0.001027223,0.0011100535
2020-10-12,0.0289951831,0.0034857314,-0.007695059,0.0113771094,0.0005207465,-0.001388266,0.000041,0.0022189858,-0.005803862,0.0083585173,-0.000491067,0.0004241097
2020-10-13,0.0047324242,0.0016785894,-0.007138031,0.0088992829,0.0024537192,-0.000659658,0.000041,0.0022869582,-0.005244201,0.0111989493,0.0014705087,-0.000047578
2020-10-14,-0.007340128,0.0023895026,0.0006376484,0.0005392323,0.0046333122,-0.002275878,0.000041,0.0026076054,0.0007165401,0.0051479044,0.004102815,-0.003582963
2020-10-15,-0.006525093,-0.003209736,0.0048347281,-0.005031213,0.0028200205,-0.000501043,0.000041,0.0010347579,0.0046065333,-0.007750796,-0.00005416,0.0011417969
2020-10-16,-0.003955694,0.0069250505,0.0050092416,-0.008787152,-0.003645428,0.0069229256,0.000041,0.0064765082,0.003780264,-0.005521343,-0.004213381,0.0044153892
2020-10-19,-0.008516689,0.006322542,0.0023106216,-0.010554449,-0.007108534,0.0050359506,0.000041,0.0044597615,0.000790342,-0.007665053,-0.006226421,0.0042781845
2020-10-20,0.0111843995,0.0006459827,-0.007206535,0.0117717782,0.0035551197,-0.003592828,0.000041,0.0016313112,-0.006292338,0.0050546068,0.0014364089,-0.000030779
2020-10-21,-0.008543796,-0.005368858,0.0017937882,-0.009891218,0.004378321,-0.003006671,0.000041,-0.000512829,0.002287943,-0.008872185,0.0024625605,-0.000482367
2020-10-22,-0.004483803,0.0026918606,-0.000433054,-0.004313844,0.0021014054,-0.00135837,0.000041,0.0034909431,-0.000130485,-0.004447545,-0.001543452,0.0016245557
2020-10-23,-0.015866456,0.0020913269,0.0105676814,-0.022190349,-0.006860337,0.0073877595,0.000041,0.0038454666,0.0076568616,-0.013877689,-0.004313367,0.0040097381
2020-10-26,0.0005461951,0.0042791801,-0.004365782,0.0042294855,0.0030660324,0.0005585556,0.000041,0.00451269,-0.006139493,0.0077959483,0.0032353013,-0.002533199
2020-10-27,0.0029987035,-0.00297447,-0.008466613,0.0125274132,0.0066184499,-0.005445195,0.000041,-0.002530953,-0.00705718,0.0078396386,0.0037538334,-0.001100198
2020-10-28,0.0077497481,-0.004785717,-0.006972584,0.0140963453,0.012083008,-0.010611169,0.000041,0.0004855785,-0.000900234,0.0051261596,0.0053781083,-0.002560937
2020-10-29,0.0042745536,-0.008087953,-0.000850541,0.0105456039,0.0071119922,-0.011059451,0.000041,-0.001726464,0.0013208568,0.0050017036,0.0038352507,-0.002757228
2020-10-30,-0.018522151,-0.011345334,0.00314827,-0.005802822,0.0053268603,-0.006241363,0.000041,-0.005506818,0.0020417219,-0.001868897,0.0061345793,-0.002438231
2020-11-02,0.0065169928,-0.003864901,-0.004373635,0.0189812886,0.0106619036,-0.009208826,0.000041,0.0021777761,-0.002362095,0.0156282896,0.00895991,-0.005351203
2020-11-03,0.0134862239,0.0048278777,0.0003452718,-0.009367141,-0.01037894,0.0081324414,0.000041,-0.000383604,-0.001988332,-0.00597089,-0.005968311,0.0024824523
2020-11-04,0.0035401047,-0.006715046,-0.000142427,0.0103843328,0.0057151064,-0.004353585,0.000041,-0.001601186,0.0001412592,0.0027300934,0.0038723689,-0.001298344
2020-11-05,0.0176955291,-0.000851351,0.00463948,0.0034610992,-0.001827932,0.0003373325,0.000041,-0.001048643,0.001117429,0.0042006907,0.0013569468,-0.001645528
2020-11-06,-0.004542736,-0.009221835,0.0071979229,-0.01092965,0.0016404932,0.001577476,0.000041,-0.00498519,0.0059016392,-0.013686034,0.0003505037,-0.001356672
2020-11-09,0.019274537,0.0011164061,-0.005646896,0.0018080523,-0.004434195,-0.000290173,0.000041,-0.001644207,-0.006545857,0.0046043843,-0.001066599,-0.002546106
2020-11-10,-0.00758024,-0.001925497,0.003051302,-0.005668803,0.0060547292,-0.003651751,0.000041,-0.000245228,0.00422651,-0.009075642,0.0012646386,-0.002746548
2020-11-11,-0.011660746,-0.000995588,0.0168274535,-0.020825099,0.0031711964,0.0028154052,0.000041,0.0021355922,0.017284505,-0.018611341,-0.000410972,0.0038591388
2020-11-12,0.0034091133,-0.000560637,8.6039297E-6,0.0092080792,0.0024341934,-0.003827428,0.000041,0.0014394406,0.0017305522,-0.001440836,-0.000240324,0.00095606
2020-11-13,-0.004891317,0.0058650246,-0.001314612,-0.000600888,-0.010457825,0.0067043122,0.000041,0.0011738289,-0.004063847,0.0009355073,-0.002409328,0.0014731586
2020-11-16,0.0103288285,-0.003292404,0.0161184025,-0.009846967,-0.001950547,0.0011584303,0.000041,-0.003738143,0.0171356366,-0.011753367,0.0007251882,-0.000511981
2020-11-17,-0.006902615,-0.000745621,0.0119290074,-0.014989849,-0.002560998,0.0062899916,0.000041,0.0005617954,0.010215159,-0.010594171,-0.003053705,0.0048222103
2020-11-18,-0.003408086,0.0086937169,0.0090466291,-0.013145943,-0.014589535,0.014015633,0.000041,0.0054049582,0.005362744,-0.003504105,-0.006416333,0.0062827756
2020-11-19,0.0059049076,-0.002052463,-0.011655133,0.0151308516,0.0047621227,-0.009878324,0.000041,-0.000674136,-0.008931087,0.010645644,-0.00008337,-0.001729501
2020-11-20,0.0075343066,-0.003942881,0.0052270046,0.0049513723,-0.004968662,0.0027412327,0.000041,-0.002693489,0.0036263185,0.0017403689,-0.000294793,0.0013206814
2020-11-23,0.0080814357,-0.006702958,0.0116018721,-0.001105408,0.0015862169,-0.000421601,0.000041,-0.004199682,0.0125565705,-0.004408378,-0.000068842,0.0012963062
2020-11-24,-0.002267316,0.0023899241,0.0025401784,-0.007182457,-0.004654451,0.0029169695,0.000041,0.0004543082,0.0009842597,-0.000980461,-0.00200526,-0.000218669
2020-11-25,-0.016575375,0.0047865949,0.0026996505,-0.014131851,-0.007274617,0.0069576461,0.000041,0.0039706477,0.0000395845,-0.010127259,-0.004023425,0.0032886444
2020-11-26,-0.002959992,-0.001368867,-0.000535242,-0.004175382,0.0040981127,0.0008844705,0.000041,0.0010849573,0.001410147,-0.005590121,-0.000937444,0.0015822527
2020-11-27,0.0050414784,-0.007921183,0.0014052776,0.0035906563,0.0012175275,-0.005611836,0.000041,-0.003668786,0.0014862088,-0.001307878,0.0018358335,-0.001025008
2020-11-30,-0.004348647,0.0017341118,0.0012786205,-0.004434312,-0.003959284,0.0051173282,0.000041,0.000297253,0.0000508142,-0.005059387,-0.001762565,-0.000728915
2020-12-01,0.0144722811,-0.002866282,-0.004763512,0.0092144535,0.0010578467,-0.001675721,0.000041,-0.0021962,-0.00391122,0.0067504683,0.0029864836,-0.001666566
2020-12-02,0.0013761458,-0.00165538,-0.000075323,-0.003010442,-0.000191238,0.003505023,0.000041,-0.002912942,-0.000610629,-0.003800843,0.0018548015,0.0006243619
2020-12-03,-0.001350339,-0.000220581,-0.008044898,0.003266106,0.0070516847,-0.008266406,0.000041,-0.000220676,-0.003843572,-0.002661259,-0.000352678,0.0003009908
2020-12-04,0.0062975471,-0.002334248,-0.010104263,0.0146769443,0.0095490528,-0.008444321,0.000041,-0.001366211,-0.004761474,0.0041184827,0.0012397822,-0.001832178
2020-12-07,-0.003498646,0.000669633,-0.006849988,0.0118727546,0.0084229124,-0.007655655,0.000041,-0.000258239,-0.002628983,0.005386941,-0.00046667,0.0004466993
2020-12-08,0.0001213774,-0.001375192,-0.003635505,0.0076672832,0.0030790542,-0.003699515,0.000041,-0.000601234,-0.003838267,0.0044117644,0.0025323451,-0.000145923
2020-12-09,-0.014919189,-0.002490312,0.0024212348,-0.000880967,0.007346124,-0.004819372,0.000041,0.0006103483,0.0024156408,-0.004722047,0.0006971727,0.0003264833
2020-12-10,0.0015975562,-0.000542408,-0.001264467,0.0057703338,0.0057964846,-0.005878843,0.000041,0.0011800489,0.0019898128,0.0006532761,0.0021827206,-0.001762761
2020-12-11,-0.010892128,-0.0059375,0.0002981349,-0.000070127,0.0036033178,-0.004932681,0.000041,-0.001686579,0.0010949555,0.0006188201,0.0013742952,0.0004738107
2020-12-14,0.008297071,0.0001718549,-0.00615072,0.016298543,-0.001039084,-0.009633584,0.000041,-0.000594231,-0.003411085,0.0119075554,0.0008468911,-0.002627616
2020-12-15,0.0026610613,-0.00641792,-0.001233628,0.0086309672,0.0070010832,-0.002751959,0.000041,-0.007075776,-0.000144426,0.0079738877,0.0106486363,-0.006356035
2020-12-16,-0.001238643,-0.012994068,0.0016879609,0.0120440789,0.0122135857,-0.012450768,0.000041,-0.007621891,0.0076266596,0.0068997121,0.0050930072,-0.005360854
2020-12-17,0.0102242421,-0.002645304,0.0038670973,-0.000443664,0.001651235,-0.001150955,0.000041,-0.002148964,0.004829089,0.0037760232,0.000622025,-0.000375629
2020-12-18,-0.000811513,-0.003730576,0.0106472525,-0.000969667,-0.002535433,0.004521707,0.000041,-0.002321038,0.0097333747,2.3648961E-6,-0.002332199,0.0017062126
2020-12-21,0.0134897192,-0.002996888,-0.003673375,0.0192186429,-0.003305706,-0.004283178,0.000041,-0.004155693,-0.002545492,0.013988681,0.0004238736,-0.000889982
2020-12-22,-0.015666368,-0.002880211,-0.007321428,0.0112276089,0.0103774887,-0.009577098,0.000041,-0.000577313,0.0011850541,0.0019250009,-0.002754205,0.0031222895
2020-12-23,0.0080612998,-0.003226506,0.0065042197,0.0110722329,-0.008804569,0.0027973894,0.000041,-0.002287216,0.0055276243,0.0114039573,-0.000901623,0.0004336171
2020-12-24,-0.008202663,-0.011568524,-0.000464243,0.0078358069,0.0083613481,-0.009738929,0.000041,-0.005692648,0.0022927214,0.0045832771,0.0032443419,-0.003306842
2020-12-25,0.0105438502,-0.001088415,0.0058833158,0.0038557601,0.0011336261,-0.000166467,0.000041,0.0024916275,0.0056682358,-0.002977771,-0.001685956,0.0020849482
2020-12-28,-0.000131285,-0.011152477,0.0070255166,0.0162432854,0.0003056053,-0.005881172,0.000041,-0.004664222,0.0100442659,0.0060652529,0.0000822317,0.0026414023
2020-12-29,-0.007484086,0.0023764015,-0.009852864,-0.017987329,0.0059857299,-0.003016954,0.000041,-0.000768543,-0.011718926,-0.016097107,0.00147394,-0.002156812
2020-12-30,0.0127615086,-0.00907271,-0.002851761,0.0186168342,0.0059715422,-0.010093842,0.000041,-0.003640837,0.0015051071,0.0071779326,0.0038711242,-0.00311092
2020-12-31,0.0158667237,-0.00382598,-0.007987577,0.0104302714,0.0015449893,-0.008535182,0.000041,-0.003039708,-0.007097739,0.0074403079,0.002141152,-0.005590661
2021-01-04,0.0178615877,-0.003681468,-0.007557811,0.0201638808,0.0044004193,-0.005083642,0.000041,-0.004921764,-0.004967426,0.0184147628,0.0026447083,-0.003642649
2021-01-05,0.015366739,-0.021012911,-0.01811484,0.0235422926,0.0238733379,-0.022593981,0.000041,-0.011257001,-0.007807679,0.0110523908,0.0104304495,-0.010268536
2021-01-06,0.0013145743,-0.01749302,0.0028455102,0.0091646513,0.0132162901,-0.011239235,0.000041,-0.008375925,0.007284845,0.009145226,0.0077989599,-0.005408023
2021-01-07,0.0054856234,-0.037305846,-0.003285168,0.0380669302,0.0214100266,-0.024733695,0.000041,-0.017835252,0.002639693,0.022323016,0.0116487629,-0.006365537
2021-01-08,-0.002996686,-0.003868675,0.0119689378,-0.024735749,-0.01336864,0.0116312216,0.000041,-0.005664546,0.0014116278,-0.016050488,0.0020463918,-0.001079301
2021-01-11,-0.014665265,-0.013126236,-0.005464395,-0.001042947,0.0070846301,-0.003895856,0.000041,-0.010844328,-0.007152512,0.002509221,0.0110226244,-0.004664787
2021-01-12,0.0184502304,-0.013330807,-0.005596629,0.0179670664,0.0056918856,-0.011016119,0.000041,-0.005929787,-0.001894997,0.0106237745,0.0038290797,-0.00477574
2021-01-13,-0.004828944,-0.016011081,0.010413961,-0.013520559,0.0053562007,0.0018905041,0.000041,-0.012770965,0.0041778714,0.0040243597,0.0096109164,-0.006033905
2021-01-14,-0.013207462,0.0139152455,0.0043599691,-0.035028886,-0.004715863,0.0106766726,0.000041,0.0033159531,-0.002950023,-0.021529681,0.0010720908,-0.002110032
2021-01-15,-0.003758998,0.0216398794,-0.000400848,-0.00277955,-0.013033447,0.0125565604,0.000041,0.0161229492,-0.001272258,-0.008998665,-0.010943655,0.0081058766
2021-01-18,0.0113031744,0.0059777567,-0.003380405,0.0034956438,-0.003422647,0.009176894,0.000041,0.0030483205,-0.006204858,0.0080135756,-0.001751349,0.0011314081
2021-01-19,-0.011492414,0.0194554795,0.0049288827,-0.021100472,-0.003831464,0.0094873724,0.000041,0.0122253836,0.0047279214,-0.015276503,-0.008742137,0.0110753116
2021-01-20,0.0104429485,-0.005689716,-0.009408578,0.0236377419,0.0058015325,-0.007770841,0.000041,-0.001850212,-0.006573219,0.0153997576,0.001670203,-0.002029164
2021-01-21,0.0147803608,-0.009236248,-0.006085787,0.0207869922,0.008117073,-0.011953319,0.000041,-0.003741812,-0.003225213,0.0087007626,0.0035549288,-0.002625649
2021-01-22,0.0016561388,-0.01258265,-0.010669812,0.0307962969,0.010499309,-0.014815999,0.000041,-0.005053319,-0.003936839,0.0155797014,0.0066080537,-0.00491256
2021-01-25,0.0044569222,-0.021073351,-0.011180543,0.0300977467,0.0240190905,-0.020108248,0.000041,-0.01032077,-0.001238763,0.0185365051,0.0076893975,-0.004921931
2021-01-26,-0.017011309,0.00864082,0.0047948131,-0.019487784,-0.000418822,0.0032908271,0.000041,0.0059573869,0.0012522915,-0.012874859,-0.001252026,0.0003848903
2021-01-27,0.0003256897,-0.000440184,0.0037952286,-0.000520943,-0.0012187,0.0007918315,0.000041,0.0000651265,0.0013173526,-0.001264252,0.0018261855,0.0002202764
2021-01-28,-0.024659362,0.0144190849,0.003105936,-0.018380363,-0.007799503,0.0126901634,0.000041,0.0099694202,0.0051995588,-0.019527838,-0.010584257,0.0094881965
2021-01-29,-0.008178667,-0.005792646,-0.005322353,0.0107608002,0.0154837573,-0.014548028,0.000041,-0.001540207,0.0000662128,0.0035572871,0.0061161823,-0.005899764
2021-02-01,0.0078515389,-0.006501867,-0.003286456,0.012822318,0.0076487191,-0.00642283,0.000041,-0.007198448,-0.001671706,0.0185174061,0.0141084151,-0.010815939
2021-02-02,0.0168338924,-0.015373414,-0.006801738,0.0199351107,0.0147910862,-0.013820752,0.000041,-0.008263006,-0.004508477,0.0117197945,0.0123333742,-0.007293764
2021-02-03,-0.007050983,-0.005588224,0.0004518325,0.0150713458,0.0117050391,-0.009460765,0.000041,-5.196531E-6,0.0042694478,0.0080682804,0.00317876,0.0004500926
2021-02-04,-0.008195076,-0.009936487,-0.004644214,0.0121317404,0.0128233546,-0.012801035,0.000041,-0.001639634,0.0021931295,0.0039689604,0.0046255448,-0.001851632
2021-02-05,-0.007878306,-0.002912712,-0.003757019,0.0028551038,0.0165841868,-0.015713407,0.000041,0.0032830895,0.0049963442,-0.012602626,0.0001801646,0.0003013615
2021-02-08,0.0152390416,-0.016302735,0.0027970207,0.0160168956,0.0096749919,-0.010471526,0.000041,-0.009181042,0.005279627,0.0103854414,0.0075490558,-0.006250858
2021-02-09,0.0240037376,-0.008209501,-0.000144006,0.0141735742,0.0046516645,-0.003726523,0.000041,-0.005455803,0.0004473118,0.0105883737,0.0040012223,-0.003090172
2021-02-10,0.0196009894,-0.0108743,-0.014381575,0.0156128609,0.0177279375,-0.014197916,0.000041,-0.001710798,-0.005990449,-0.001170936,0.0026583825,0.0003669005
2021-02-18,-0.000205358,0.0230545082,0.029505566,-0.044902397,-0.03745973,0.0411839383,0.000041,0.0090804672,0.0093718878,-0.019161903,-0.015212826,0.0120356843
2021-02-19,0.0071161082,0.0214932827,0.0119107325,-0.034400028,-0.022590313,0.0206843347,0.000041,0.0085778583,0.0064469386,-0.021053736,-0.011617305,0.0093282076
2021-02-22,-0.018374881,0.0279265295,0.0326429833,-0.040786627,-0.03932192,0.0394272898,0.000041,0.0112062538,0.0127974536,-0.014642998,-0.016434409,0.0115381579
2021-02-23,-0.00526986,0.0010607943,-0.00203712,0.0074004352,-0.00046403,-0.003154937,0.000041,0.0017823036,0.0017829769,0.0065528761,-0.000518365,-0.0010044
2021-02-24,-0.021576255,0.0231715594,0.0035370953,-0.03813751,-0.025126735,0.0270293191,0.000041,0.0106576441,-0.004339864,-0.020957218,-0.012062253,0.0126178163
2021-02-25,-0.001098353,-0.007956162,0.0091723637,0.0014402677,0.0042678853,-0.002212243,0.000041,-0.003127047,0.00537542,0.0024230248,0.0052407399,-0.003915557
2021-02-26,-0.018662404,0.0201957716,-0.001535981,-0.019513518,-0.009461382,0.0110736969,0.000041,0.0146252068,-0.00293076,-0.016946205,-0.011558116,0.0078155234
2021-03-01,0.021117619,0.0011196632,-0.002427384,0.003609273,-0.000160037,-0.000108359,0.000041,-0.000992231,-0.00255829,0.0059566669,0.002885353,-0.002491822
2021-03-02,-0.010634227,0.0046544258,0.0027671647,-0.006287424,-0.006804946,0.0060208209,0.000041,0.0002954264,0.0007785145,-0.00050317,0.0006282685,-0.00030001
2021-03-03,0.0135359754,0.0005946716,0.0053669989,0.0057673404,-0.003407789,0.0015351868,0.000041,-0.000679374,0.006880588,0.0072560749,-0.001363406,0.0012796729
2021-03-04,-0.026874249,0.0200313588,0.0178176672,-0.034134523,-0.027806035,0.0278315179,0.000041,0.0098444855,0.0112016686,-0.021066914,-0.013636053,0.010563713
2021-03-05,-0.000087683,0.0113477588,-0.007369368,-0.013558846,0.0000414869,0.0023747041,0.000041,0.0082943088,-0.006662571,-0.013633646,-0.005814472,0.0044950143
2021-03-08,-0.030077124,0.0181879331,0.0226742039,-0.038011165,-0.020787996,0.0278645614,0.000041,0.0081687413,0.0125135102,-0.018661054,-0.004434313,0.006457612
2021-03-09,-0.022527879,-0.001235148,0.0118695067,-0.007393188,0.0018308152,0.0034439237,0.000041,0.0021630865,0.0129848277,-0.007986651,-0.000981126,0.0024169431
2021-03-10,0.0018908975,-0.013062863,-0.011331094,0.034418863,0.0174360013,-0.018836091,0.000041,-0.005255904,-0.001849305,0.0207552712,0.0053731172,-0.003814386
2021-03-11,0.0239061654,-0.00395855,0.0021800853,0.011387998,0.0059652533,-0.005615276,0.000041,-0.002234859,0.0042621507,0.0075439281,0.0021369693,-0.000882435
2021-03-12,0.0039763795,-0.001547082,0.013594589,0.0066213351,-0.000622564,0.0031686616,0.000041,0.0017518662,0.0152033325,0.0052747213,-0.001182238,0.001792911
2021-03-15,-0.016476685,0.0180669176,0.0250596249,-0.019495186,-0.027548718,0.0311508743,0.000041,0.0075818182,0.0169958277,-0.007214431,-0.011096913,0.0097054783
2021-03-16,0.0086275259,0.0068341813,-0.005891843,-0.003857374,0.0071394295,-0.006029661,0.000041,0.006912185,-0.003376806,-0.013358378,-0.001712026,0.0021750221
2021-03-17,0.0070979703,-0.003344139,-0.015663624,0.0096223151,0.0050320614,-0.008636012,0.000041,-0.001018089,-0.013600249,0.0043000283,0.0009441975,-0.001932545
2021-03-18,0.0081793685,-0.009035977,-0.004902003,0.0199265713,0.013705921,-0.011829194,0.000041,-0.003594885,-0.000024896,0.0124202863,0.0072548017,-0.004140378
2021-03-19,-0.017925701,0.0172915897,0.0030891534,-0.018156525,-0.014294446,0.0150494705,0.000041,0.0074189733,-0.000795262,-0.010397975,-0.006012362,0.0038956442
2021-03-22,0.0110658358,0.0058462635,0.0105198493,-0.005780583,-0.011100552,0.0149879709,0.000041,0.0004512266,0.0059142934,0.0026703218,0.0016684203,0.0007274901
2021-03-23,-0.012643856,0.000196712,-0.011317469,-0.008495751,0.002955694,-0.00591753,0.000041,-0.001961256,-0.011082946,-0.010943643,0.0011450515,-0.002422076
2021-03-24,-0.015469569,0.008828936,-0.001966642,-0.012860044,-0.004932831,0.0022229137,0.000041,0.0054076004,0.0019364132,-0.01421368,-0.007007191,0.0041135561
2021-03-25,0.0006447042,-0.006176657,-0.008392291,0.0035051721,0.0058807924,-0.005426465,0.000041,-0.004314005,-0.011436021,0.0006960048,6.6585122E-6,0.000020584
2021-03-26,0.0209455307,-0.007682138,-0.004483924,0.0218762062,0.009790101,-0.013285879,0.000041,-0.002458597,0.0006166993,0.0122428453,0.0052772697,-0.004335495
2021-03-29,0.004137466,-0.000794046,0.0037468557,0.0080986895,0.0046465263,0.0030967179,0.000041,0.00015495,0.0061356803,0.0077681194,0.0008025506,0.0003396247
2021-03-30,0.005618892,-0.017363076,-0.007085051,0.0244509846,0.0116402433,-0.012315387,0.000041,-0.009447558,-0.003534425,0.0170401785,0.008584888,-0.006940966
2021-03-31,-0.005306915,0.0090354058,0.0081424661,-0.019353999,-0.006869254,0.0087275488,0.000041,0.0043005502,0.0053582734,-0.013696249,-0.002127426,0.0019874388
2021-04-01,0.0112960086,-0.010314955,-0.006086538,0.013477916,0.0093749159,-0.01100184,0.000041,-0.006555817,-0.001594112,0.0046333199,0.0036835868,-0.001186539
2021-04-02,0.0094696503,-0.006640922,-0.015097652,0.0075215574,0.0113408821,-0.014125103,0.000041,-0.001573593,-0.010166358,-0.006067979,0.0013747938,-0.001513126
2021-04-06,-0.000338472,0.0138795291,0.0064269224,-0.008268871,-0.012211059,0.0115382766,0.000041,0.0073604749,0.000944999,-0.001876733,-0.005657408,0.0045724797
2021-04-07,-0.003235322,0.0108751597,0.0167895474,-0.012796404,-0.017121461,0.0179502142,0.000041,0.0057161395,0.0107901963,-0.004022892,-0.007417149,0.0063704197
2021-04-08,0.0000574679,-0.009438066,-0.009565848,0.01203842,0.0121596498,-0.009178319,0.000041,-0.006453296,-0.005745124,0.0070528303,0.0067917376,-0.003550876
2021-04-09,-0.009239428,0.0113693089,0.0074834154,-0.011380544,-0.013992413,0.0155841112,0.000041,0.0042492099,0.0027816551,-0.004293199,-0.006578792,0.0034730816
2021-04-12,-0.016507563,0.0055792265,0.0112998003,-0.012365247,-0.005590182,0.0071743652,0.000041,0.005007514,0.0107194124,-0.010059815,-0.007647964,0.0051585458
2021-04-13,-0.003817574,-0.005275778,-0.007840547,0.0060259672,0.0068754066,-0.00892325,0.000041,-0.003242611,-0.00554869,-0.000932345,0.0044696013,-0.004736977
2021-04-14,0.0122121339,-0.000419189,-0.001842179,0.0090620866,-0.000696489,-0.000297555,0.000041,0.0012763713,-0.001406,0.0021688107,-0.000191207,0.000363591
2021-04-15,-0.003923532,0.0003240165,0.0022094812,-0.000374461,-0.002336479,0.0018548138,0.000041,0.0000505724,0.0007921034,-0.000949064,-0.001083918,-0.001033208
2021-04-16,0.0085424757,0.008609104,0.0059640545,-0.009787594,-0.010680623,0.0081948818,0.000041,0.0053848138,0.0033144595,-0.010001308,-0.00838181,0.0072540674
2021-04-19,0.0194106686,-0.007660701,-0.011154956,0.0142854123,0.006091086,-0.010241374,0.000041,-0.003389984,-0.008672675,0.0086083243,0.0042766199,-0.004102477
2021-04-20,-0.001018743,-0.000389042,-0.002122155,0.0097801189,0.005629609,-0.004758869,0.000041,0.0000435299,0.0002312711,0.0094962662,0.0009289915,-0.002457025
2021-04-21,-0.000467328,-0.002852394,-0.007536907,0.0055473121,0.0069951745,-0.005271238,0.000041,-0.002276935,-0.004438481,0.0017187462,0.0038173045,-0.001847307
2021-04-22,0.0013262367,0.0040215199,-0.002629535,-0.002148169,-0.00035149,0.0041708139,0.000041,0.0009954562,-0.003053114,0.0001482649,0.0032849883,-0.000176917
2021-04-23,0.0046088755,-0.013633746,-0.010236721,0.0218654124,0.0153608976,-0.018364476,0.000041,-0.005379741,-0.002919702,0.0115736971,0.0067293934,-0.004109263
2021-04-26,-0.007515004,0.0036689017,0.004734412,-0.004604885,-0.007096653,0.006685878,0.000041,-0.000724664,0.00185636,0.0008231591,0.0018453046,0.0000624497
2021-04-27,0.0006980737,-0.008844637,-0.003220893,0.0140015204,0.0115043566,-0.009453266,0.000041,-0.005316405,0.0021354722,0.0070014508,0.0037635404,-0.002960826
2021-04-28,0.0070380097,-0.006004452,0.002771722,0.0080178834,0.0057302865,-0.001688509,0.000041,-0.00517617,0.0064008917,0.0087724434,0.0036075833,-0.002276086
2021-04-29,0.0013952381,-0.004364765,0.0034210866,0.0017320194,0.0019773964,-0.003814623,0.000041,-0.000997337,0.0035224515,-0.000465936,-0.000546242,0.0005159393
2021-04-30,-0.003821133,-0.002226473,0.0005821389,0.0063320694,0.000728591,0.0009475213,0.000041,-0.0020139,0.0017539935,0.0077681894,0.002235163,-0.000678801
2021-05-06,-0.005089247,0.0108986063,0.0229853559,-0.007210771,-0.017739587,0.0210428964,0.000041,0.0046775397,0.0141397256,0.0041198121,-0.007513305,0.0071386456
2021-05-07,-0.011641411,0.0083298003,0.0197497283,-0.01450991,-0.012633459,0.0195956403,0.000041,0.005393727,0.0127250028,-0.006752279,-0.011576197,0.0118494401
2021-05-10,0.0040052549,0.0053275203,0.0160709079,0.005185102,-0.012326676,0.0126505813,0.000041,0.0045660738,0.0095050374,0.0058199236,-0.011169412,0.0107757909
2021-05-11,0.0036885636,0.0013725741,-0.010117369,-0.006328767,0.0028917483,-0.009124487,0.000041,0.0025002771,-0.003558353,-0.010953325,-0.002882712,0.0021657205
2021-05-12,0.0084020314,0.0062237373,0.0014243939,0.001127797,-0.006687942,0.0070534287,0.000041,0.0022285178,-0.001893335,0.0027831613,-0.004193998,0.0042368625
2021-05-13,-0.010008256,0.0064637132,-0.00881192,-0.013933401,-0.000391246,-0.000668072,0.000041,0.0033999476,-0.006474969,-0.012756872,-0.00633435,0.0049302229
2021-05-14,0.0141654222,-0.004001848,-0.010781879,0.0047522197,0.0016187937,-0.010281718,0.000041,-0.000410469,-0.006608223,-0.000719318,0.0021627402,-0.004917368
2021-05-17,0.0113613648,-0.027078342,-0.01051101,0.0267778208,0.0251975043,-0.026313198,0.000041,-0.016663016,-0.004630356,0.0161898453,0.0197022632,-0.016597045
2021-05-18,0.0033874901,0.0033132183,0.0049651916,-0.002937438,-0.006325663,0.0054643458,0.000041,0.0019244916,0.002601449,0.0007264821,-0.004628606,0.0046300789
2021-05-19,-0.001061279,0.0017644518,-0.001432165,0.0041374366,-0.003726318,-0.001459146,0.000041,0.0019905862,-0.000984024,0.0044031788,-0.002870336,0.0008606114
2021-05-20,-0.00264659,-0.000514559,-0.01626595,0.0012577987,0.0112868715,-0.014060037,0.000041,-0.000269676,-0.010203245,-0.002320663,0.0058026836,-0.006737199
2021-05-21,-0.003125016,0.0093333444,0.0103777491,0.001309169,-0.010340421,0.007172263,0.000041,0.0072597423,0.0081030729,0.0003130362,-0.008171493,0.0064839123
2021-05-24,0.0047259987,0.0025111459,-0.007208541,-0.007338443,0.0071367176,-0.003354276,0.000041,0.0003062357,-0.002586311,-0.006898256,0.000426592,-0.001019384
2021-05-25,0.0195840821,-0.013161475,-0.012296408,0.0155048786,0.016290404,-0.017303584,0.000041,-0.005383032,-0.005881252,0.0055744045,0.004185523,-0.003983567
2021-05-26,0.0012115464,0.0049146299,0.0035730227,-0.004145439,-0.00543189,0.0057438619,0.000041,0.0027739584,0.0019669677,-0.002029414,-0.001076723,0.0022394785
2021-05-27,0.0065370142,0.0013689669,-0.005257377,-0.006112754,-0.002087769,0.002103197,0.000041,-0.001880141,-0.007991285,-0.001262738,0.0007011103,-0.002057645
2021-05-28,-0.003403285,0.0032080739,0.0017679929,0.0037657842,-0.00367419,0.0021021358,0.000041,0.0015996905,0.0016445188,0.0035807164,-0.002760976,0.0024027624
2021-05-31,0.0078934783,0.0061647372,-0.008542746,0.0027161546,-0.003121733,0.0002850933,0.000041,0.0012235788,-0.008712065,0.0047687615,0.0009194335,-0.002293974
